ExperimentName,participante,Session,SessionDate,SessionTime,Cond,pronome,referencia,item,tt2,tt2.RT,tt3,tt3.RT,tt4,tt4.RT,tt5,tt5.RT,tt6,tt6.RT,tt7,tempo.pronome,tt8,tempo.adverbio,tt9,tt9.RT,tt10,tt10.RT,tt11,tt11.RT,tt12,tt12.RT,tt13,tt13.RT,tt14,tt14.RT,Comp
Lista1,3a,1,10-17-2013,9:51:03,2,p,cor,i_9,+,9063,Eduardo e Eliane,1715,eram,461,competentes,810,no que faziam,761,e eles,585,inclusive,529,dependiam,507,dessa competência,758,para fechar,582,vários contratos,542,com clientes,679,milionários.,731,1882
Lista1,3a,1,10-17-2013,9:51:03,2,p,ind,i_37,+,387,Valéria,514,tocava,493,guitarra,425,como ninguém,631,e eles,381,claramente,781,sentiam,397,bastante orgulho,941,de um talento,438,tão natural,980,ali na escola,1579,de música.,731,2359
Lista1,3a,1,10-17-2013,9:51:03,2,s,ind,i_27,+,451,Suzana,416,nunca foi,414,muito,573,responsável,502,e ele,480,com frequência,573,perdia,1861,vários clientes,808,e muito dinheiro,711,por causa disso,506,ali na agência,788,de viagens.,1028,2025
Lista1,3a,1,10-17-2013,9:51:03,2,p,cor,i_14,+,464,Caetano e Cléber,2428,eram,617,sempre,479,ríspidos e rudes,443,e eles,1673,naturalmente,1012,recebiam,426,muitas críticas,504,por causa,499,desse comportamento,494,e de seu péssimo,954,humor.,546,1497
Lista1,3a,1,10-17-2013,9:51:03,2,p,cor,i_15,+,479,Antônio e Isabela,715,estavam,509,sempre,456,na correria,533,e eles,495,quase nunca,602,deixavam,465,os funcionários,461,contratados,506,tirarem uma folga,501,durante as horas,1616,do expediente.,701,1468
Lista1,3a,1,10-17-2013,9:51:03,2,p,ind,i_2,+,476,Natália,489,sempre,436,mostrou,338,bastante dedicação,626,e eles,456,obviamente,469,estavam,354,muito contentes,642,com o desempenho,424,tão exemplar,582,na enfermaria,494,da clínica.,761,1648
Lista1,3a,1,10-17-2013,9:51:03,2,p,inf,i_35,Na delegacia distrital,877,Bárbara,569,tinha fama,721,de ser,515,muito brava,430,e eles,396,obviamente,443,respeitavam,425,apenas,375,superiores,408,que fossem autoritários,678,e impusessem,587,respeito.,418,1461
Lista1,3a,1,10-17-2013,9:51:03,2,s,ind,i_34,+,394,Jéssica,569,tinha,337,uma paciência,387,incrível,483,e ele,350,geralmente,399,recebia,366,elogios,334,pelo trabalho,400,que ela desempenhava,351,na clínica,560,de pediatria.,377,1085
Lista1,3a,1,10-17-2013,9:51:03,2,s,cor,i_17,+,467,Damião,479,estudava,396,física,379,todo dia,395,e ele,395,certamente,411,possuía,394,os melhores livros,425,e revistas,552,sobre o assunto,560,que mais,425,lhe interessava.,487,1537
Lista1,3a,1,10-17-2013,9:51:03,2,p,ind,i_4,+,654,Cristina,626,adorava,457,ouvir,421,boa música,436,e eles,481,quase sempre,477,tocavam,554,alguma coisa,514,que lhe agradava,604, e animava,548,ali na quermesse,541,do bairro.,582,1666
Lista1,3a,1,10-17-2013,9:51:03,2,s,cor,i_20,+,567,Emerson,511,fofocava,634,sobre,512,qualquer coisa,490,e ele,630,obviamente,716,adorava,526,ouvir,568,uma fofoca maldosa,688,e bem contada,612,sobre detalhes,2394,da vida alheia.,824,1868
Lista1,3a,1,10-17-2013,9:51:03,2,p,ind,i_12,+,415,Joana,526,era,457,professora,437,fazia tempo,595,e eles,603,quase nunca,929,recebiam,491,reclamações graves,919,sobre as aulas,1280,que eram dadas,988,ali,659,na escola estadual.,1160,3187
Lista1,3a,1,10-17-2013,9:51:03,2,p,inf,i_10,Na loja onde trabalhava,1307,Solange,373,era,469,mais sincera,1073,do que deveria,629,e eles,731,inclusive,557,viviam,486,enfrentando,545,problemas graves,923,por causa disso,741,e de sua falta,934,de educação.,671,2209
Lista1,3a,1,10-17-2013,9:51:03,2,s,ind,i_29,+,508,Talita,503,roncava,498,além,461,do aceitável,731,e ele,445,inclusive,506,chegava,436,a despertar,451,com aquela sinfonia,1454,de roncos,562,na hospedagem,987,da vila.,594,2467
Lista1,3a,1,10-17-2013,9:51:03,2,p,ind,i_5,+,413,Carolina,556,anunciou,452,sua,465,aposentadoria,750,e eles,398,naturalmente,589,lamentavam,485,o fim prematuro,657,de uma carreira,789,tão bela,469,na companhia,449,de balé.,462,1915
Lista1,3a,1,10-17-2013,9:51:03,2,s,inf,i_22,Na filial da Globo,2025,Mariana,773,ganhava bem,677,como ,617,maquiadora,464,e ele,508,claramente,551,estava,416,bastante contente,766,com o trabalho,510,realizado,457,junto às atrizes,582,mais famosas.,493,1733
Lista1,3a,1,10-17-2013,9:51:03,2,p,inf,i_32,Na lanchonete vegetariana,1079,Celina,539,sempre,468,se alimentava,609,muito bem,487,e eles,387,geralmente,387,preparavam,418,as refeições,432,apenas,446,com alimentos saudáveis,492,e produzidos,504,de forma orgânica.,451,1370
Lista1,3a,1,10-17-2013,9:51:03,2,s,inf,i_16,Na mesa de operações,1185,Fernanda,528,estava,362,sentindo,459,muita dor,360,e ele,377,felizmente,394,sabia,329,como aliviar,396,aquele sofrimento,587,sem fim,387,de forma,386,muito rápida.,754,1370
Lista1,3a,1,10-17-2013,9:51:03,2,p,inf,i_30,Nas negociações da empresa,1709,Vitória,662,sabia,459,usar bem,552,sua lábia,481,e eles,1485,obviamente,480,dependiam,444,desse talento único,921,para ganhar,579,dinheiro,507,às custas,1158,de seus clientes.,630,2007
Lista1,3a,1,10-17-2013,9:51:03,2,s,ind,i_28,+,362,Irene,667,passava,447,toneladas,684,de roupa,496,e ele,427,claramente,553,dependia,466,daquelas roupas todas,990,para conseguir,1349,algum lucro,430,na lavanderia,476,onde trabalhava.,521,2769
Lista1,3a,1,10-17-2013,9:51:03,2,s,inf,i_11,Durante as aulas de teatro,989,Lorena,516,era,430,uma pessoa,541,bem tímida,486,e ele,466,raramente,494,conseguia,426,superar,456,aquela timidez,661,quase doentia,697,nas atividades,1325,em grupo.,454,1814
Lista1,3a,1,10-17-2013,9:51:03,2,s,inf,i_13,Dentro da Polícia Federal,2736,Marília,943,era,552,rebelde,545,ao extremo,875,e ele,1750,frequentemente,750,comentava,1215,que isso,637,atrapalhava bastante,1602,a carreira,896,e qualquer plano,779,de promoção.,571,3135
Lista1,3a,1,10-17-2013,9:51:03,2,p,cor,i_24,+,361,Samuel e Zuleica,1786,não,449,davam conta,909,de suas obrigações,697,e eles,476,frequentemente,648,contratavam,429,funcionários,540,para cobrir,485,o trabalho que sobrava,657,quando as coisas,1190,apertavam.,580,1682
Lista1,3a,1,10-17-2013,9:51:03,2,s,cor,i_18,+,515,Josué,461,falava,411,feito,410,uma matraca,697,e ele,460,quase nunca,473,percebia,373,quão inconveniente,389,era,469,aquele falatório,449,em meio,510,às outras vozes.,825,1307
Lista1,4a,1,10-17-2013,17:05:34,2,p,cor,i_15,+,4808,Antônio e Isabela,850,estavam,687,sempre,466,na correria,735,e eles,880,quase nunca,1132,deixavam,909,os funcionários,1224,contratados,1173,tirarem uma folga,1749,durante as horas,877,do expediente.,1177,4146
Lista1,4a,1,10-17-2013,17:05:34,2,s,cor,i_3,+,3165,Fabrício,715,acabou,733,compondo,927,belas canções,1800,e ele,1166,claramente,1934,lucrava,494,um bom dinheiro,1785,com as composições,928,mais famosas,873,que tocavam bastante,1861,na rádio.,1129,3586
Lista1,4a,1,10-17-2013,17:05:34,2,s,ind,i_29,+,2949,Talita,684,roncava,863,além,940,do aceitável,2116,e ele,653,inclusive,1250,chegava,830,a despertar,924,com aquela sinfonia,838,de roncos,1715,na hospedagem,1324,da vila.,1126,3477
Lista1,4a,1,10-17-2013,17:05:34,2,s,ind,i_34,+,1725,Jéssica,646,tinha,636,uma paciência,1345,incrível,874,e ele,710,geralmente,808,recebia,647,elogios,1452,pelo trabalho,624,que ela desempenhava,1078,na clínica,506,de pediatria.,1029,3154
Lista1,4a,1,10-17-2013,17:05:34,2,s,ind,i_39,+,1369,Sueli,592,trabalhava,824,como,822,advogada,996,e ele,731,semanalmente,1309,revisava,567,todos os contratos,1311,de licitação,905,e de venda,755,ali na sede,804,da construtora.,563,2971
Lista1,4a,1,10-17-2013,17:05:34,2,s,inf,i_7,Na cantina italiana,3277,Samira,663,cozinhava,875,com muita,999,pimenta,638,e ele,579,certamente,571,achava,771,que isso afastaria,1731,os clientes,652,mais sensíveis,753,e de paladar,1058,mais delicado.,1142,3136
Lista1,4a,1,10-17-2013,17:05:34,2,p,ind,i_4,+,1831,Cristina,636,adorava,562,ouvir,810,boa música,1161,e eles,649,quase sempre,686,tocavam,753,alguma coisa,1010,que lhe agradava,936, e animava,753,ali na quermesse,1106,do bairro.,820,2699
Lista1,4a,1,10-17-2013,17:05:34,2,s,inf,i_26,Na santa casa de saúde,1584,Aline,639,nunca,756,parava,1061,para descansar,1721,e ele,1826,raramente,519,chamava,609,outras pessoas,856,para ajudá-la,772,com o trabalho,852,nos plantões,1201,do turno da noite.,718,2480
Lista1,4a,1,10-17-2013,17:05:34,2,s,cor,i_17,+,444,Damião,697,estudava,669,física,737,todo dia,2242,e ele,1222,certamente,723,possuía,789,os melhores livros,949,e revistas,1005,sobre o assunto,1092,que mais,567,lhe interessava.,959,3046
Lista1,4a,1,10-17-2013,17:05:34,2,s,cor,i_41,+,407,Diogo,774,traduzia,630,obras,700,importantes,702,e ele,545, felizmente,539,conseguia,756,um bom lucro,677,publicando,857,as melhores traduções,1909,na forma,1111,de coleções especiais.,1177,3443
Lista1,4a,1,10-17-2013,17:05:34,2,p,inf,i_32,Na lanchonete vegetariana,1420,Celina,1009,sempre,391,se alimentava,327,muito bem,921,e eles,659,geralmente,584,preparavam,719,as refeições,1761,apenas,505,com alimentos saudáveis,1236,e produzidos,625,de forma orgânica.,1047,3502
Lista1,4a,1,10-17-2013,17:05:34,2,s,inf,i_22,Na filial da Globo,1919,Mariana,544,ganhava bem,649,como ,478,maquiadora,650,e ele,527,claramente,489,estava,596,bastante contente,684,com o trabalho,943,realizado,616,junto às atrizes,1086,mais famosas.,817,2243
Lista1,4a,1,10-17-2013,17:05:34,2,p,ind,i_37,+,583,Valéria,526,tocava,360,guitarra,473,como ninguém,725,e eles,679,claramente,523,sentiam,518,bastante orgulho,912,de um talento,1082,tão natural,846,ali na escola,747,de música.,1404,2840
Lista1,4a,1,10-17-2013,17:05:34,2,p,inf,i_38,Na secretaria de cultura,2180,Marcela,874,tomou posse,886,como,481,secretária,558,e eles,534,certamente,528,estavam,938,bem contentes,819,com sua nomeação,801,inesperada,896,feita pelo ministro,1019,da cultura.,592,2516
Lista1,4a,1,10-17-2013,17:05:34,2,s,inf,i_6,Na vila onde morava,991,Daniela,614,costumava,621,contar,403,muita vantagem,690,e ele,565,logicamente,1053,estava,578,mais que acostumado,1034,a lidar,559,com tanta mentira,599,contada,718,todos os dias.,736,2192
Lista1,4a,1,10-17-2013,17:05:34,2,p,cor,i_14,+,473,Caetano e Cléber,1046,eram,555,sempre,435,ríspidos e rudes,1105,e eles,627,naturalmente,633,recebiam,463,muitas críticas,652,por causa,528,desse comportamento,1083,e de seu péssimo,782,humor.,781,2263
Lista1,4a,1,10-17-2013,17:05:34,2,s,cor,i_20,+,479,Emerson,491,fofocava,470,sobre,482,qualquer coisa,670,e ele,530,obviamente,460,adorava,489,ouvir,421,uma fofoca maldosa,915,e bem contada,1069,sobre detalhes,865,da vida alheia.,749,2405
Lista1,4a,1,10-17-2013,17:05:34,2,p,cor,i_42,+,410,Beatriz e Cândido,985,viajavam,624,quase,390,todo dia,358,e eles,503,quase sempre,674,tentavam,582,fazer as reservas,830,dos voos,1004,em classe executiva,1234,quando a viagem,1007,era longa.,933,3068
Lista1,4a,1,10-17-2013,17:05:34,2,p,cor,i_9,+,472,Eduardo e Eliane,1380,eram,539,competentes,741,no que faziam,806,e eles,533,inclusive,510,dependiam,633,dessa competência,1278,para fechar,698,vários contratos,973,com clientes,1093,milionários.,568,2949
Lista1,4a,1,10-17-2013,17:05:34,2,s,inf,i_13,Dentro da Polícia Federal,1190,Marília,565,era,446,rebelde,523,ao extremo,757,e ele,470,frequentemente,562,comentava,555,que isso,500,atrapalhava bastante,1391,a carreira,965,e qualquer plano,845,de promoção.,683,2856
Lista1,4a,1,10-17-2013,17:05:34,2,p,inf,i_10,Na loja onde trabalhava,2581,Solange,715,era,766,mais sincera,1086,do que deveria,641,e eles,598,inclusive,526,viviam,600,enfrentando,591,problemas graves,838,por causa disso,1027,e de sua falta,793,de educação.,856,2456
Lista1,4a,1,10-17-2013,17:05:34,2,s,inf,i_16,Na mesa de operações,1114,Fernanda,572,estava,436,sentindo,418,muita dor,720,e ele,674,felizmente,630,sabia,636,como aliviar,706,aquele sofrimento,628,sem fim,490,de forma,742,muito rápida.,903,1824
Lista1,4a,1,10-17-2013,17:05:34,2,p,inf,i_1,Ali na confecção da loja,869,Adriana,833,costurava,398,por dez horas,413,todo dia,509,e eles,728,ainda assim,521,diziam,500,que o trabalho,479,de costura,539,era muito tranquilo,1060,e quase nada,905,cansativo.,771,2078
Lista1,4a,1,10-17-2013,17:05:34,2,p,inf,i_35,Na delegacia distrital,1193,Bárbara,856,tinha fama,405,de ser,916,muito brava,414,e eles,605,obviamente,467,respeitavam,511,apenas,843,superiores,519,que fossem autoritários,977,e impusessem,857,respeito.,517,2339
Lista1,4a,1,10-17-2013,17:05:34,2,p,cor,i_24,+,532,Samuel e Zuleica,845,não,523,davam conta,597,de suas obrigações,668,e eles,544,frequentemente,666,contratavam,494,funcionários,633,para cobrir,591,o trabalho que sobrava,3398,quando as coisas,1259,apertavam.,599,4622
Lista1,4a,1,10-17-2013,17:05:34,2,p,ind,i_31,+,421,Alice,435,sempre,401,comia,399,bastante carne,638,e eles,340,geralmente,550,assavam,382,uma picanha,494,suculenta,426,e apetitosa,440,ali na churrascaria,774,do Leblon.,390,1360
Lista1,4a,1,10-17-2013,17:05:34,2,s,cor,i_21,+,792,Maurício,439,ganhava,405,a vida,452,como repórter,657,e ele,373,com frequência,454,publicava,483,as matérias,942,mais importantes,775,com muito destaque,615,nas edições semanais,1021,da revista.,500,2332
Lista1,4a,1,10-17-2013,17:05:34,2,s,inf,i_11,Durante as aulas de teatro,2890,Lorena,723,era,821,uma pessoa,531,bem tímida,605,e ele,436,raramente,577,conseguia,505,superar,452,aquela timidez,641,quase doentia,423,nas atividades,965,em grupo.,653,1516
Lista1,4a,1,10-17-2013,17:05:34,2,p,ind,i_5,+,383,Carolina,430,anunciou,381,sua,445,aposentadoria,634,e eles,480,naturalmente,604,lamentavam,467,o fim prematuro,719,de uma carreira,1073,tão bela,725,na companhia,487,de balé.,770,2517
Lista1,4a,1,10-17-2013,17:05:34,2,p,inf,i_30,Nas negociações da empresa,1872,Vitória,434,sabia,432,usar bem,622,sua lábia,500,e eles,1166,obviamente,462,dependiam,443,desse talento único,841,para ganhar,806,dinheiro,500,às custas,463,de seus clientes.,860,2147
Lista1,4a,1,10-17-2013,17:05:34,2,p,ind,i_12,+,721,Joana,499,era,382,professora,510,fazia tempo,424,e eles,439,quase nunca,1076,recebiam,744,reclamações graves,1001,sobre as aulas,752,que eram dadas,432,ali,606,na escola estadual.,965,2185
Lista1,4a,1,10-17-2013,17:05:34,2,s,cor,i_23,+,437,Leonardo,483,gastava,382,sem,446,se preocupar,1452,e ele,624,inclusive,454,parcelava,451,todas aquelas compras,768,em várias vezes,864,com juros,540,em seus cartões,950,de crédito.,702,2172
Lista1,4a,1,10-17-2013,17:05:34,2,p,inf,i_25,Nas aulas de recuperação,1070,Verônica,1057,não costumava,678,estudar,890,muito,533,e eles,558,naturalmente,823,tentavam,437,escolher,515,tópicos de estudo,1133,que a motivassem,1118,e melhorassem,768,seu desempenho.,848,2766
Lista1,4a,1,10-17-2013,17:05:34,2,s,cor,i_18,+,420,Josué,514,falava,461,feito,458,uma matraca,822,e ele,548,quase nunca,445,percebia,683,quão inconveniente,1375,era,598,aquele falatório,733,em meio,687,às outras vozes.,658,2706
Lista1,4a,1,10-17-2013,17:05:34,2,s,ind,i_27,+,460,Suzana,457,nunca foi,406,muito,468,responsável,609,e ele,487,com frequência,947,perdia,476,vários clientes,792,e muito dinheiro,680,por causa disso,1100,ali na agência,894,de viagens.,490,2572
Lista1,4a,1,10-17-2013,17:05:34,2,p,ind,i_19,+,641,Joelma,534,fazia,432,uma torta,509,bem gostosa,648,e eles,509,geralmente,505,vendiam,531,esse quitute,813,por um preço,604,bastante razoável,611,na doceria,1274,onde ela trabalhava.,949,2028
Lista1,4a,1,10-17-2013,17:05:34,2,s,ind,i_33,+,616,Nádia,478,só cantava,667,música,495,sertaneja,826,e ele,536,geralmente,545,prometia,635,um novo repertório,1440,para cada,485,show feito,561,na casa noturna,857,da cidade.,518,2486
Lista1,4a,1,10-17-2013,17:05:34,2,p,cor,i_40,+,566,Ângelo e Chico,879,trabalhavam,474,como,391,secretários,534,e eles,416,geralmente,654,recebiam,371,várias ligações,547,de pessoas,460,muito importantes,489,ao longo,549,de todo o dia.,430,1496
Lista1,4a,1,10-17-2013,17:05:34,2,s,ind,i_28,+,525,Irene,440,passava,406,toneladas,421,de roupa,451,e ele,528,claramente,474,dependia,438,daquelas roupas todas,1492,para conseguir,694,algum lucro,634,na lavanderia,511,onde trabalhava.,506,2820
Lista1,4a,1,10-17-2013,17:05:34,2,p,ind,i_2,+,524,Natália,534,sempre,432,mostrou,462,bastante dedicação,651,e eles,543,obviamente,633,estavam,462,muito contentes,763,com o desempenho,764,tão exemplar,636,na enfermaria,562,da clínica.,635,2163
Lista1,4a,1,10-17-2013,17:05:34,2,p,cor,i_8,+,537,Regina e Mateus,803,entoavam,417,canções,463,populares,460,e eles,2121,rapidamente,674,seguiam,518,a melodia cantada,976,com um batuque,984,animado,463,para dar cadência,812,à música.,953,2423
Lista1,4a,1,10-17-2013,17:05:34,2,s,ind,i_36,+,493,Carina,426,tocava,424,flauta,518,sem muito empenho,1312,e ele,410,obviamente,361,estava,378,bastante descontente,795,com,442,aquela situação,599,nas apresentações,462,da orquestra.,491,1836
Lista1,5a,1,10-21-2013,10:52:52,2,p,ind,i_37,+,870,Valéria,930,tocava,540,guitarra,502,como ninguém,576,e eles,425,claramente,455,sentiam,596,bastante orgulho,731,de um talento,765,tão natural,669,ali na escola,722,de música.,3732,2165
Lista1,5a,1,10-21-2013,10:52:52,2,p,ind,i_5,+,1085,Carolina,752,anunciou,705,sua,387,aposentadoria,723,e eles,501,naturalmente,496,lamentavam,795,o fim prematuro,1195,de uma carreira,938,tão bela,803,na companhia,881,de balé.,6589,2936
Lista1,5a,1,10-21-2013,10:52:52,2,p,ind,i_19,+,747,Joelma,701,fazia,447,uma torta,589,bem gostosa,484,e eles,480,geralmente,572,vendiam,676,esse quitute,616,por um preço,670,bastante razoável,978,na doceria,890,onde ela trabalhava.,7829,2264
Lista1,5a,1,10-21-2013,10:52:52,2,s,cor,i_17,+,700,Damião,734,estudava,480,física,428,todo dia,490,e ele,422,certamente,500,possuía,447,os melhores livros,668,e revistas,561,sobre o assunto,617,que mais,591,lhe interessava.,4263,1846
Lista1,5a,1,10-21-2013,10:52:52,2,s,ind,i_28,+,758,Irene,1302,passava,513,toneladas,411,de roupa,714,e ele,412,claramente,923,dependia,645,daquelas roupas todas,1034,para conseguir,1279,algum lucro,651,na lavanderia,879,onde trabalhava.,843,2964
Lista1,5a,1,10-21-2013,10:52:52,2,s,ind,i_29,+,889,Talita,2901,roncava,5933,além,794,do aceitável,1146,e ele,1291,inclusive,661,chegava,746,a despertar,619,com aquela sinfonia,1073,de roncos,645,na hospedagem,842,da vila.,1864,2337
Lista1,5a,1,10-21-2013,10:52:52,2,s,inf,i_13,Dentro da Polícia Federal,1665,Marília,989,era,596,rebelde,555,ao extremo,612,e ele,555,frequentemente,787,comentava,899,que isso,573,atrapalhava bastante,806,a carreira,629,e qualquer plano,699,de promoção.,765,2008
Lista1,5a,1,10-21-2013,10:52:52,2,p,inf,i_25,Nas aulas de recuperação,4344,Verônica,1126,não costumava,535,estudar,577,muito,585,e eles,576,naturalmente,568,tentavam,913,escolher,523,tópicos de estudo,837,que a motivassem,594,e melhorassem,474,seu desempenho.,5542,1954
Lista1,5a,1,10-21-2013,10:52:52,2,p,inf,i_35,Na delegacia distrital,2996,Bárbara,441,tinha fama,455,de ser,436,muito brava,545,e eles,475,obviamente,519,respeitavam,545,apenas,539,superiores,628,que fossem autoritários,858,e impusessem,647,respeito.,5676,2025
Lista1,5a,1,10-21-2013,10:52:52,2,s,ind,i_39,+,833,Sueli,1038,trabalhava,483,como,415,advogada,877,e ele,457,semanalmente,486,revisava,513,todos os contratos,604,de licitação,771,e de venda,531,ali na sede,701,da construtora.,4112,1906
Lista1,5a,1,10-21-2013,10:52:52,2,p,inf,i_32,Na lanchonete vegetariana,1695,Celina,1897,sempre,443,se alimentava,825,muito bem,695,e eles,778,geralmente,746,preparavam,667,as refeições,671,apenas,596,com alimentos saudáveis,1003,e produzidos,865,de forma orgânica.,5293,2270
Lista1,5a,1,10-21-2013,10:52:52,2,s,cor,i_23,+,649,Leonardo,3886,gastava,701,sem,417,se preocupar,527,e ele,456,inclusive,565,parcelava,941,todas aquelas compras,871,em várias vezes,690,com juros,486,em seus cartões,513,de crédito.,6988,2047
